date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker pets,defender pets,comment,A flag/totem,D flag/totem,A flag desc/Totem skills,D flag desc/Totem skills,replay
14/05 13:29,62084554,VIKTOR,1190293,Люм(196) Тен(314) Сол(193) Мор(252) Бру(235),56958624,abamnun,1078533,Мол(224) Вул(206) Аше(207) Ара(224) Игн(218),35,,,,Т6-130 С2-105,О6-130,ГН4 ТК4 ГС3 ЭЭ4,ПВ5 ПР4  ,https://www.hero-wars.com?replay_id=1778754579971146222
14/05 13:29,61991077,3ve,1060948,Эде(205) Сол(242) Вер(208) Ава(182) Риг(225),57208785,Robson,1208176,Бру(264) Аше(201) Ара(218) Тен(308) Игн(218),35,,,,Д6-130 С6-130,О6-130 Т6-130,ГС5 ЭЭ5 ЛП5 ЗС5,ТП3 ПД2 ТП3 ТК2,https://www.hero-wars.com?replay_id=1778754548754957811
14/05 13:28,62138549,YaElf,934777,Гип(218) Маи(189) Вер(161) Ава(150) Сиг(216),57015421,OloratujPL,1225603,Сиг(225) Мор(250) Тид(208) Гип(225) Тен(318),35,,,,В6-130 Д6-116,В6-130 Т6-130,ШГ3 ПД4 ЛП2 ЭЭ3,ШГ5 ПД5 ПВ5 ПР5,https://www.hero-wars.com?replay_id=1778754521078806544
14/05 13:27,62138500,Diablo,1053765,Игн(208) Ара(220) Аше(195) Вул(212) Мол(220),57123569,Adrian,1198377,Риг(269) Ава(203) Вер(202) Сол(314) Эде(211),35,,,,О6-130,Д6-130 С6-130,ПВ3 ПР4  ,ТП3 ТК3 ГС4 ЗС4,https://www.hero-wars.com?replay_id=1778754424644957513
14/05 13:21,61882177,Rom,910029,Сил(144) Эде(206) Вер(195) Ава(160) Анг(204),57207913,Cezariusz,1204247,Сиг(216) Бру(264) Тид(199) Гип(216) Тен(309),35,,,,Д6-130,В6-116 Т6-110,ЛП3 ЭЭ4  ,ШГ4 ПД2 ГН4 ТК4,https://www.hero-wars.com?replay_id=1778754062991652705
14/05 13:18,61882142,B.i.G,984835,Тен(216) Гип(183) Сол(240) Тид(170) Риг(176),57208815,Mejin,1153275,Сиг(241) Нов(241) Тид(207) Маи(241) Гип(224),35,,,,С3-130 В1-130,В6-130,ГН2 ЗС3 ЛП3 ПД3,ШГ5 ПР4  ,https://www.hero-wars.com?replay_id=1778753920224256264
14/05 13:04,62138549,YaElf,1221650,Тен(307) Тид(203) Нов(218) Мор(246) Бру(248),56950015,chlipus,1119286,Мол(241) Вул(224) Аше(207) Ара(224) Игн(224),35,,,,Т6-130 В6-130,О6-130,ГН2 ТК3 ШГ3 ПД4,ПВ5 ПР4  ,https://www.hero-wars.com?replay_id=1778753070975453750
14/05 12:48,61882250,Kamul27rus,1415435,Тен(315) Ияр(264) Сол(314) Мор(253) Риг(269),57224060,Wojtek,1153275,Сиг(241) Нов(241) Тид(207) Маи(241) Гип(224),35,,,,С6-130 Т6-130,В6-130,ЛП4 ЗС4 ГН5 ТК3,ШГ5 ТК4  ,https://www.hero-wars.com?replay_id=1778752092048264008
14/05 12:47,61883387,FEDOR,1050334,Гип(220) Маи(197) Тид(206) Нов(208) Сиг(219),24149321,DRAMAL,1097225,Мол(223) Вул(223) Аше(206) Ара(223) Игн(223),35,,,,В6-130,О6-130,ШГ4 ПД5  ,ПВ4 ПР5  ,https://www.hero-wars.com?replay_id=1778752057312611614
14/05 12:45,61882204,Лапочка,1077996,Тен(215) Аше(202) Амо(223) Вул(199) Риг(238),24372487,Heros Team,1236772,Риг(265) Нов(224) Тид(207) Сол(317) Гип(224),35,,,,С6-130 О6-130,В6-130 С6-130,ЛП4 ТК4 ПВ5 ПР5,ТП5 ЗС4 ШГ5 ЭЭ4,https://www.hero-wars.com?replay_id=1778751925462404263
14/05 12:36,61958839,Бальдр,1124487,Люм(230) Сол(203) Вер(208) Ава(242) Анг(242),57015435,Pit LXXXVII PL,1265439,Риг(272) Нов(242) Тид(208) Сол(318) Гип(225),35,,,,Д6-130 С6-130,В6-130 С6-130,ШГ5 ЭЭ5 ЛП5 ПД5,ШГ5 ПД5 ЛП5 ЗС5,https://www.hero-wars.com?replay_id=1778751411881321223
14/05 12:05,61958839,Бальдр,1151486,Игн(242) Ара(225) Аше(208) Вул(235) Мол(242),57182251,aaa650819,1068374,Ава(220) Тид(205) Вер(203) Эде(219) Гип(222),35,,,,О6-130,Д6-129 В6-122,ТП5 ПД5  ,ГС3 ЭЭ4 ШГ5 ПР4,https://www.hero-wars.com?replay_id=1778749554660926755
14/05 09:29,62084554,VIKTOR,1093940,Гип(222) Маи(190) Тид(205) Нов(239) Сиг(239),57015435,Pit LXXXVII PL,1265394,Бру(272) Ава(242) Вер(208) Эде(225) Тен(318),35,,,,В6-130,Д6-130 Т6-130,ШГ4 ПД4  ,ГС5 ЭЭ5 ГН5 ТК5,https://www.hero-wars.com?replay_id=1778740176697073752
14/05 09:11,61882142,B.i.G,1006527,Игн(207) Ара(206) Аше(197) Вул(189) Мол(207),57208815,Mejin,1265465,Риг(272) Ава(242) Вер(208) Сол(318) Эде(225),35,,,,О6-130,Д6-130 С6-130,ГС3 ПД3  ,ГС5 ТК5 ЛП5 ЭЭ5,https://www.hero-wars.com?replay_id=1778739073003877290
14/05 06:37,61882177,Rom,1033293,Гип(215) Маи(198) Тид(199) Нов(206) Сиг(217),24149321,DRAMAL,1236953,Риг(270) Ава(223) Вер(206) Сол(315) Эде(223),35,,,,В6-130,Д6-130 С6-130,ГС4 ПД5  ,ГС4 ЭЭ5 ЛП5 ЗС3,https://www.hero-wars.com?replay_id=1778729835130052421
14/05 06:30,61882137,G_G,899316,Гип(165) Эде(217) Вер(184) Тид(131) Ава(202),24525858,petrx123,1265465,Риг(272) Ава(242) Вер(208) Сол(318) Эде(225),35,,,,Д6-130 В6-111,Д6-130 С6-130,ГС5 ЭЭ5 ШГ2 ПД3,ГС5 ЭЭ5 ЛП5 ЗС5,https://www.hero-wars.com?replay_id=1778729412264017890
